zona,enderecos_lista,latitude,longitude,area,quartos,aluguel
zona-sul,"Rua Pinheiro Machado, Laranjeiras, Rio de Janeiro, RJ",-22.93619,-43.18383,90.0,3.0,2500
zona-sul,"Avenida Augusto Severo, Glória, Rio de Janeiro, RJ",-22.91597,-43.17659,34.0,1.0,1300
zona-sul,"Rua Barata Ribeiro, Copacabana, Rio de Janeiro, RJ",-22.96868,-43.18576,45.0,2.0,2600
zona-sul,"Rua Pereira Da Silva, Laranjeiras, Rio de Janeiro, RJ",-22.93075,-43.18863,70.0,2.0,1820
zona-sul,"Rua Corrêa Dutra, Flamengo, Rio de Janeiro, RJ",-22.92812,-43.17493,50.0,2.0,2400
zona-sul,"Rua Constante Ramos, Copacabana, Rio de Janeiro, RJ",-22.97345,-43.18988,32.0,1.0,1664
zona-sul,"Rua Assis Brasil, Copacabana, Rio de Janeiro, RJ",-22.96364,-43.18105,56.0,1.0,2000
zona-sul,"Rua Barata Ribeiro, Copacabana, Rio de Janeiro, RJ",-22.96868,-43.18576,76.0,2.0,2800
zona-sul,"Rua Dezenove De Fevereiro, Botafogo, Rio de Janeiro, RJ",-22.95253,-43.18693,212.0,2.0,8000
zona-sul,"Rua Muniz Barreto, Botafogo, Rio de Janeiro, RJ",-22.9459,-43.18415,89.0,2.0,2800
zona-sul,"Rua Figueiredo De Magalhães, Copacabana, Rio de Janeiro, RJ",-22.96675,-43.18896,130.0,3.0,7030
zona-sul,"Rua Visconde De Pirajá, Ipanema, Rio de Janeiro, RJ",-22.98429,-43.20492,52.0,1.0,2600
zona-sul,"Avenida Niemeyer, São Conrado, Rio de Janeiro, RJ",-22.99686,-43.27146,206.0,4.0,3900
zona-sul,"Rua Bolivar, Copacabana, Rio de Janeiro, RJ",-22.97581,-43.19093,85.0,2.0,2750
zona-sul,"Rua Marquês De Olinda, Botafogo, Rio de Janeiro, RJ",-22.94387,-43.18369,115.0,4.0,4000
zona-sul,"Rua Marquês De Abrantes, Flamengo, Rio de Janeiro, RJ",-22.93727,-43.1776,110.0,3.0,2200
zona-sul,"Rua Almirante Guilhem, Leblon, Rio de Janeiro, RJ",-22.9843,-43.21877,110.0,2.0,7500
zona-sul,"Avenida Nossa Senhora De Copacabana, Copacabana, Rio de Janeiro, RJ",-22.98567,-43.19009,50.0,1.0,2000
zona-sul,"Rua Constante Ramos, Copacabana, Rio de Janeiro, RJ",-22.97345,-43.18988,75.0,2.0,3200
zona-sul,"Rua Barão De Ipanema, Copacabana, Rio de Janeiro, RJ",-22.97463,-43.19051,72.0,2.0,4800
zona-sul,"Avenida Epitácio Pessoa, Ipanema, Rio de Janeiro, RJ",-22.9802,-43.20475,78.0,1.0,5000
zona-sul,"Rua Conde De Irajá, Botafogo, Rio de Janeiro, RJ",-22.95529,-43.19524,66.0,2.0,2400
zona-sul,"Rua Anchieta, Leme, Rio de Janeiro, RJ",-22.96292,-43.17004,32.0,1.0,1840
zona-sul,"Praia Do Flamengo, Flamengo, Rio de Janeiro, RJ",-22.93167,-43.17424,28.0,1.0,1390
zona-sul,"Rua Santa Clara, Copacabana, Rio de Janeiro, RJ",-22.96905,-43.18946,46.0,1.0,1800
zona-sul,"Rua General Severiano, Botafogo, Rio de Janeiro, RJ",-22.95343,-43.17818,34.0,1.0,1700
zona-sul,"Rua São João Batista, Botafogo, Rio de Janeiro, RJ",-22.95583,-43.18996,85.0,2.0,2320
zona-sul,"Avenida Vieira Souto, Ipanema, Rio de Janeiro, RJ",-22.98646,-43.20508,182.0,3.0,12000
zona-sul,"Rua Do Fialho, Glória, Rio de Janeiro, RJ",-22.92128,-43.18033,29.0,1.0,1000
zona-sul,"Avenida Atlântica, Copacabana, Rio de Janeiro, RJ",-22.98548,-43.18928,85.0,2.0,5500
zona-sul,"Rua Assis Brasil, Copacabana, Rio de Janeiro, RJ",-22.96364,-43.18105,160.0,3.0,4664
zona-sul,"Rua Dias Da Rocha, Copacabana, Rio de Janeiro, RJ",-22.97208,-43.19003,90.0,2.0,4360
zona-sul,"Avenida Nossa Senhora De Copacabana, Copacabana, Rio de Janeiro, RJ",-22.98567,-43.19009,48.0,1.0,1800
zona-sul,"Rua Vinícius De Moraes, Ipanema, Rio de Janeiro, RJ",-22.98324,-43.20278,35.0,1.0,2500
zona-sul,"Avenida Atlântica, Copacabana, Rio de Janeiro, RJ",-22.98548,-43.18928,200.0,3.0,6780
zona-sul,"Rua Gustavo Sampaio, Leme, Rio de Janeiro, RJ",-22.96277,-43.16969,80.0,1.0,2950
zona-sul,"Rua Mena Barreto, Botafogo, Rio de Janeiro, RJ",-22.95535,-43.18889,82.0,2.0,2550
zona-sul,"Rua Conde De Baependi, Flamengo, Rio de Janeiro, RJ",-22.9332,-43.18056,80.0,2.0,2200
zona-sul,"Rua Voluntários Da Pátria, Botafogo, Rio de Janeiro, RJ",-22.95307,-43.18896,52.0,1.0,2230
zona-sul,"Rua Osório De Almeida, Urca, Rio de Janeiro, RJ",-22.95287,-43.1682,160.0,3.0,7500
zona-sul,"Rua Barão Da Torre, Ipanema, Rio de Janeiro, RJ",-22.98319,-43.2049,119.0,3.0,5750
zona-sul,"Rua Real Grandeza, Botafogo, Rio de Janeiro, RJ",-22.95634,-43.19209,103.0,3.0,3600
zona-sul,"Rua Conselheiro Lafaiete, Copacabana, Rio de Janeiro, RJ",-22.98619,-43.19213,80.0,2.0,3200
zona-sul,"Rua Joaquim Nabuco, Ipanema, Rio de Janeiro, RJ",-22.98691,-43.19492,32.0,1.0,2000
zona-sul,"Rua Prudente De Morais, Ipanema, Rio de Janeiro, RJ",-22.98536,-43.20501,80.0,2.0,3380
zona-sul,"Rua Sacopã, Lagoa, Rio de Janeiro, RJ",-22.96546,-43.20129,76.0,2.0,4500
zona-sul,"Rua Marquês De Abrantes, Flamengo, Rio de Janeiro, RJ",-22.93727,-43.1776,120.0,2.0,4000
zona-sul,"Rua Souza Lima, Copacabana, Rio de Janeiro, RJ",-22.98208,-43.19226,137.0,3.0,3700
zona-sul,"Avenida Nossa Senhora De Copacabana, Copacabana, Rio de Janeiro, RJ",-22.98567,-43.19009,48.0,1.0,1500
zona-sul,"Rua Barata Ribeiro, Copacabana, Rio de Janeiro, RJ",-22.96868,-43.18576,148.0,3.0,3200
zona-sul,"Rua General Góis Monteiro, Botafogo, Rio de Janeiro, RJ",-22.95579,-43.17969,98.0,3.0,3360
zona-sul,"Rua Cândido Mendes, Glória, Rio de Janeiro, RJ",-22.92047,-43.18047,47.0,1.0,2220
zona-sul,"Rua Das Laranjeiras, Laranjeiras, Rio de Janeiro, RJ",-22.93408,-43.1868,68.0,2.0,2120
zona-sul,"Rua Costa Bastos, Santa Teresa, Rio de Janeiro, RJ",-22.91597,-43.18991,89.0,2.0,2150
zona-sul,"Rua Humberto De Campos, Leblon, Rio de Janeiro, RJ",-22.9823,-43.22272,26.0,1.0,1900
zona-sul,"Rua Das Laranjeiras, Laranjeiras, Rio de Janeiro, RJ",-22.93408,-43.1868,65.0,2.0,2400
zona-sul,"Rua Rainha Guilhermina, Leblon, Rio de Janeiro, RJ",-22.98545,-43.22651,100.0,1.0,6817
zona-sul,"Avenida Borges De Medeiros, Lagoa, Rio de Janeiro, RJ",-22.97097,-43.21734,180.0,4.0,9690
zona-sul,"Av. Atlântica, Copacabana, Rio de Janeiro, RJ",-22.98548,-43.18928,200.0,4.0,6800
zona-sul,"Avenida Nossa Senhora De Copacabana, Copacabana, Rio de Janeiro, RJ",-22.98567,-43.19009,59.0,1.0,1910
zona-sul,"Avenida Prado Júnior, Copacabana, Rio de Janeiro, RJ",-22.96344,-43.17516,34.0,1.0,1800
zona-sul,"Rua Sousa Lima, Copacabana, Rio de Janeiro, RJ",-22.98208,-43.19226,130.0,3.0,8499
zona-sul,"Rua General Ribeiro Da Costa, Leme, Rio de Janeiro, RJ",-22.96213,-43.16952,180.0,2.0,5250
zona-sul,"Rua Tonelero, Copacabana, Rio de Janeiro, RJ",-22.96665,-43.18521,150.0,3.0,3500
zona-sul,"Rua Miguel Lemos, Copacabana, Rio de Janeiro, RJ",-22.97774,-43.19167,52.0,1.0,2950
zona-sul,"Praça Serzedelo Correia, Copacabana, Rio de Janeiro, RJ",-22.96952,-43.18367,41.0,1.0,1600
zona-sul,"Rua Do Humaitá, Humaitá, Rio de Janeiro, RJ",-22.95502,-43.19989,72.0,3.0,2600
zona-sul,"Rua Constante Ramos, Copacabana, Rio de Janeiro, RJ",-22.97345,-43.18988,28.0,1.0,1400
zona-sul,"Rua Duvivier, Copacabana, Rio de Janeiro, RJ",-22.96521,-43.17809,48.0,1.0,1850
zona-sul,"Rua Muniz Barreto, Botafogo, Rio de Janeiro, RJ",-22.9459,-43.18415,100.0,2.0,3060
zona-sul,"Praia De Botafogo, Botafogo, Rio de Janeiro, RJ",-22.94536,-43.18243,35.0,1.0,1980
zona-sul,"Rua Visconde De Silva, Botafogo, Rio de Janeiro, RJ",-22.95789,-43.19518,115.0,3.0,3570
zona-sul,"Rua General Goes Monteiro, Botafogo, Rio de Janeiro, RJ",-22.95579,-43.17969,32.0,1.0,2200
zona-sul,"Rua Barata Ribeiro, Copacabana, Rio de Janeiro, RJ",-22.96868,-43.18576,50.0,2.0,3000
zona-sul,"Rua Santo Amaro, Glória, Rio de Janeiro, RJ",-22.922,-43.17706,37.0,1.0,1250
zona-sul,"Rua Timóteo Da Costa, Leblon, Rio de Janeiro, RJ",-22.98455,-43.23247,190.0,4.0,15000
zona-sul,"Rua Negreiros Lobato, Lagoa, Rio de Janeiro, RJ",-22.96783,-43.20307,85.0,2.0,2350
zona-sul,"Rua Benjamim Batista, Jardim Botânico, Rio de Janeiro, RJ",-22.96067,-43.2155,110.0,2.0,4000
zona-sul,"Rua Aperana, Leblon, Rio de Janeiro, RJ",-22.98819,-43.22924,70.0,2.0,5230
zona-sul,"Rua Dona Mariana, Botafogo, Rio de Janeiro, RJ",-22.95295,-43.18861,124.0,3.0,4500
zona-sul,"Rua Voluntários Da Pátria, Botafogo, Rio de Janeiro, RJ",-22.95307,-43.18896,115.0,3.0,3297
zona-sul,"Rua Humaitá, Humaitá, Rio de Janeiro, RJ",-22.95502,-43.19989,60.0,1.0,2704
zona-sul,"Rua Das Laranjeiras, Laranjeiras, Rio de Janeiro, RJ",-22.93408,-43.1868,70.0,2.0,2520
zona-sul,"Rua Barão Da Torre, Ipanema, Rio de Janeiro, RJ",-22.98319,-43.2049,78.0,2.0,5630
zona-sul,"Rua Joaquim Nabuco, Copacabana, Rio de Janeiro, RJ",-22.9859,-43.19092,250.0,4.0,6000
zona-sul,"Avenida Niemeyer, São Conrado, Rio de Janeiro, RJ",-22.99686,-43.27146,93.0,2.0,2910
zona-sul,"Rua Marquês De Olinda, Botafogo, Rio de Janeiro, RJ",-22.94387,-43.18369,85.0,2.0,3000
zona-sul,"Rua Paissandu, Flamengo, Rio de Janeiro, RJ",-22.93397,-43.17615,90.0,2.0,2700
zona-sul,"Rua Soares Cabral, Laranjeiras, Rio de Janeiro, RJ",-22.93545,-43.18641,104.0,3.0,4000
zona-sul,"Rua Joaquim Nabuco, Ipanema, Rio de Janeiro, RJ",-22.98691,-43.19492,35.0,1.0,1700
zona-sul,"Rua Alzira Cortes, Botafogo, Rio de Janeiro, RJ",-22.94698,-43.19008,105.0,3.0,3800
zona-sul,"Avenida Atlântica, Copacabana, Rio de Janeiro, RJ",-22.98548,-43.18928,43.0,2.0,2260
zona-sul,"Rua São Clemente, Botafogo, Rio de Janeiro, RJ",-22.9498,-43.18973,60.0,2.0,2900
zona-sul,"Rua Artur Bernardes, Catete, Rio de Janeiro, RJ",-22.92834,-43.17893,49.0,1.0,2000
zona-sul,"Rua Cinco De Julho, Copacabana, Rio de Janeiro, RJ",-22.97075,-43.19001,50.0,2.0,2400
zona-sul,"Praia Botafogo, Botafogo, Rio de Janeiro, RJ",-22.94536,-43.18243,111.0,3.0,5100
zona-sul,"Avenida João Luiz Alves, Urca, Rio de Janeiro, RJ",-22.94404,-43.16247,153.0,3.0,4000
zona-sul,"Rua Real Grandeza, Botafogo, Rio de Janeiro, RJ",-22.95634,-43.19209,28.0,1.0,2000
zona-sul,"Rua Barata Ribeiro, Copacabana, Rio de Janeiro, RJ",-22.96868,-43.18576,117.0,3.0,6780
zona-sul,"Rua Pereira Da Silva, Laranjeiras, Rio de Janeiro, RJ",-22.93075,-43.18863,110.0,3.0,3700
zona-sul,"Rua Bulhões De Carvalho, Copacabana, Rio de Janeiro, RJ",-22.98623,-43.19231,160.0,3.0,4800
zona-sul,"Rua Barão Da Torre, Ipanema, Rio de Janeiro, RJ",-22.98319,-43.2049,39.0,1.0,2900
zona-sul,"Rua Bolivar, Copacabana, Rio de Janeiro, RJ",-22.97581,-43.19093,64.0,2.0,3000
zona-sul,"Rua Buarque De Macedo, Flamengo, Rio de Janeiro, RJ",-22.92953,-43.1749,60.0,3.0,2500
zona-sul,"Rua Da Matriz, Botafogo, Rio de Janeiro, RJ",-22.95067,-43.1928,140.0,3.0,4270
zona-sul,"Rua Belisário Távora, Laranjeiras, Rio de Janeiro, RJ",-22.94208,-43.19296,116.0,3.0,3300
zona-sul,"Rua General Urquiza, Leblon, Rio de Janeiro, RJ",-22.98393,-43.22424,240.0,3.0,12000
zona-sul,"Rua Conde De Baependi, Flamengo, Rio de Janeiro, RJ",-22.9332,-43.18056,95.0,2.0,4099
zona-sul,"Rua Humaitá, Humaitá, Rio de Janeiro, RJ",-22.95502,-43.19989,105.0,3.0,3000
zona-sul,"Avenida Epitácio Pessoa, Ipanema, Rio de Janeiro, RJ",-22.9802,-43.20475,170.0,3.0,11000
zona-sul,"Rua Santo Amaro, Santa Teresa, Rio de Janeiro, RJ",-22.92296,-43.18257,65.0,2.0,2700
zona-sul,"Rua General Gois Monteiro, Copacabana, Rio de Janeiro, RJ",-22.95579,-43.17969,150.0,2.0,2500
zona-sul,"Rua Do Humaitá, Humaitá, Rio de Janeiro, RJ",-22.95502,-43.19989,95.0,2.0,3200
zona-sul,"Rua Arnaldo Quintela, Botafogo, Rio de Janeiro, RJ",-22.9553,-43.18314,88.0,3.0,2500
zona-sul,"Rua Conselheiro Macedo Soares, Lagoa, Rio de Janeiro, RJ",-22.96869,-43.20473,120.0,3.0,2670
zona-sul,"Rua Francisco Sá, Copacabana, Rio de Janeiro, RJ",-22.98323,-43.19193,122.0,4.0,4000
zona-sul,"Rua Figueiredo De Magalhães, Copacabana, Rio de Janeiro, RJ",-22.96675,-43.18896,100.0,3.0,4400
zona-sul,"Rua Baronesa De Poconé, Lagoa, Rio de Janeiro, RJ",-22.96236,-43.20226,87.0,2.0,3200
zona-sul,"Rua Macedo Sobrinho, Humaitá, Rio de Janeiro, RJ",-22.95798,-43.19886,84.0,2.0,3500
zona-sul,"Rua Dias Da Rocha, Copacabana, Rio de Janeiro, RJ",-22.97208,-43.19003,110.0,2.0,3000
zona-sul,"Rua Santo Amaro, Glória, Rio de Janeiro, RJ",-22.922,-43.17706,100.0,3.0,3130
zona-sul,"Rua Figueiredo De Magalhães, Copacabana, Rio de Janeiro, RJ",-22.96675,-43.18896,38.0,1.0,2320
zona-sul,"Avenida Rui Barbosa, Flamengo, Rio de Janeiro, RJ",-22.94198,-43.17337,116.0,2.0,2770
zona-sul,"Rua Alice, Laranjeiras, Rio de Janeiro, RJ",-22.93541,-43.19464,149.0,3.0,6000
zona-sul,"Rua Timóteo Da Costa, Leblon, Rio de Janeiro, RJ",-22.98455,-43.23247,158.0,3.0,9000
zona-sul,"Rua Almeida Godinho, Lagoa, Rio de Janeiro, RJ",-22.9671,-43.20234,125.0,3.0,4400
zona-sul,"Rua Djalma Ulrich, Copacabana, Rio de Janeiro, RJ",-22.97874,-43.19145,65.0,3.0,4400
zona-sul,"Avenida Henrique Dodsworth, Copacabana, Rio de Janeiro, RJ",-22.97685,-43.19556,134.0,3.0,4500
zona-sul,"Rua Paulo César De Andrade, Laranjeiras, Rio de Janeiro, RJ",-22.93051,-43.18448,288.0,3.0,12120
zona-sul,"Avenida Bartolomeu Mitre, Leblon, Rio de Janeiro, RJ",-22.97499,-43.22613,30.0,1.0,2400
zona-sul,"Rua Raul Pompéia, Copacabana, Rio de Janeiro, RJ",-22.98594,-43.19112,62.0,1.0,3200
zona-sul,"Rua Vitório Da Costa, Humaitá, Rio de Janeiro, RJ",-22.95707,-43.19992,63.0,2.0,3500
zona-sul,"Avenida Nossa Senhora De Copacabana, Copacabana, Rio de Janeiro, RJ",-22.98567,-43.19009,55.0,1.0,2088
zona-sul,"Rua Pinheiro Machado, Laranjeiras, Rio de Janeiro, RJ",-22.93619,-43.18383,86.0,2.0,2600
zona-sul,"Rua Lauro Müller, Botafogo, Rio de Janeiro, RJ",-22.95555,-43.17543,40.0,1.0,3000
zona-sul,"Rua Hilário De Gouvêia, Copacabana, Rio de Janeiro, RJ",-22.96858,-43.18377,47.0,2.0,2500
zona-sul,"Rua Humaitá, Humaitá, Rio de Janeiro, RJ",-22.95502,-43.19989,60.0,1.0,2970
zona-sul,"Avenida Epitácio Pessoa, Lagoa, Rio de Janeiro, RJ",-22.97248,-43.20316,107.0,3.0,4500
zona-sul,"Rua Joseph Bloch, Copacabana, Rio de Janeiro, RJ",-22.96635,-43.18846,92.0,3.0,3460
zona-sul,"Avenida Nossa Senhora De Copacabana, Copacabana, Rio de Janeiro, RJ",-22.98567,-43.19009,50.0,1.0,1800
zona-sul,"Rua Sacopã, Lagoa, Rio de Janeiro, RJ",-22.96546,-43.20129,120.0,3.0,4360
zona-sul,"Rua Barão De Itambi, Botafogo, Rio de Janeiro, RJ",-22.94117,-43.18094,70.0,2.0,2600
zona-sul,"Praça São Judas Tadeu, Cosme Velho, Rio de Janeiro, RJ",-22.94129,-43.19791,130.0,3.0,5810
zona-sul,"Rua Figueiredo De Magalhães, Copacabana, Rio de Janeiro, RJ",-22.96675,-43.18896,49.0,1.0,1800
zona-sul,"Rua Dona Mariana, Botafogo, Rio de Janeiro, RJ",-22.95295,-43.18861,73.0,2.0,2800
zona-sul,"Av Epitafio Pessoa, Lagoa, Rio de Janeiro, RJ",-22.97248,-43.20316,80.0,2.0,3800
zona-sul,"Avenida Nossa Senhora De Copacabana, Copacabana, Rio de Janeiro, RJ",-22.98567,-43.19009,130.0,4.0,5500
zona-sul,"Rua Sousa Lima, Copacabana, Rio de Janeiro, RJ",-22.98208,-43.19226,137.0,3.0,3700
zona-sul,"Rua Figueiredo Magalhães, Copacabana, Rio de Janeiro, RJ",-22.96675,-43.18896,54.0,1.0,2935
zona-sul,"Rua Paschoal Carlos Magno, Santa Teresa, Rio de Janeiro, RJ",-22.92053,-43.18749,33.0,1.0,2200
zona-sul,"Rua Inhanga, Copacabana, Rio de Janeiro, RJ",-22.9663,-43.18144,70.0,2.0,3500
zona-sul,"Praia Do Flamengo, Flamengo, Rio de Janeiro, RJ",-22.93167,-43.17424,365.0,4.0,9490
zona-sul,"Rua Canning, Ipanema, Rio de Janeiro, RJ",-22.98691,-43.19492,130.0,3.0,4360
zona-sul,"Rua Da Passagem, Botafogo, Rio de Janeiro, RJ",-22.95354,-43.18153,50.0,1.0,3140
zona-sul,"Rua Fernando Mendes, Copacabana, Rio de Janeiro, RJ",-22.96801,-43.1799,70.0,2.0,3200
zona-sul,"Rua Pompeu Loureiro, Copacabana, Rio de Janeiro, RJ",-22.97432,-43.1929,65.0,2.0,4200
zona-sul,"Rua General Glicério, Laranjeiras, Rio de Janeiro, RJ",-22.94081,-43.1917,120.0,3.0,3460
zona-sul,"Rua Presidente Alfonso López, Lagoa, Rio de Janeiro, RJ",-22.95502,-43.19989,95.0,3.0,3600
zona-sul,"Rua Correa Dutra, Flamengo, Rio de Janeiro, RJ",-22.92812,-43.17493,80.0,2.0,2470
zona-sul,"Rua Sacopã, Lagoa, Rio de Janeiro, RJ",-22.96546,-43.20129,166.0,3.0,7000
zona-sul,"Rua Senador Símonsen, Jardim Botânico, Rio de Janeiro, RJ",-22.96111,-43.21868,60.0,2.0,2950
zona-sul,"Avenida Epitácio Pessoa, Lagoa, Rio de Janeiro, RJ",-22.97248,-43.20316,80.0,2.0,4400
zona-sul,"Rua Vice-governador Rúbens Berardo, Gávea, Rio de Janeiro, RJ",-22.97779,-43.22991,120.0,3.0,5140
zona-sul,"Rua Cândido Gaffree, Urca, Rio de Janeiro, RJ",-22.94489,-43.16093,220.0,4.0,10000
zona-sul,"Rua Esteves Júnior, Laranjeiras, Rio de Janeiro, RJ",-22.93393,-43.18057,72.0,2.0,2600
zona-sul,"Rua Pinheiro Machado, Laranjeiras, Rio de Janeiro, RJ",-22.93619,-43.18383,106.0,3.0,2400
zona-sul,"Rua Soares Cabral, Laranjeiras, Rio de Janeiro, RJ",-22.93545,-43.18641,65.0,2.0,3500
zona-sul,"Rua Nina Rodrigues, Jardim Botânico, Rio de Janeiro, RJ",-22.96172,-43.21484,150.0,4.0,6800
zona-sul,"Rua Canning, Ipanema, Rio de Janeiro, RJ",-22.98691,-43.19492,84.0,2.0,5200
zona-sul,"Rua Joaquim Murtinho, Santa Teresa, Rio de Janeiro, RJ",-22.91667,-43.18252,110.0,3.0,2500
zona-sul,"Avenida Visconde De Albuquerque, Leblon, Rio de Janeiro, RJ",-22.98822,-43.22795,200.0,4.0,13800
zona-sul,"Rua Gilberto Cardoso, Leblon, Rio de Janeiro, RJ",-22.97937,-43.22032,90.0,3.0,4840
